date,hour,count,casual,reg,season,holiday,weekday,workingday,weathersit,temp,hum
2012-06-07,16:00h,466,77,389,2,0,Friday,1,1,0.72,0.34
2012-06-09,10:00h,466,168,298,2,0,Sunday,0,1,0.7,0.51
2011-06-24,8:00h,466,27,439,3,0,Saturday,1,1,0.7,0.74
2012-05-25,15:00h,466,106,360,2,0,Saturday,1,1,0.76,0.62
2012-09-19,16:00h,466,69,397,3,0,Thursday,1,1,0.62,0.35
2012-10-17,16:00h,466,70,396,4,0,Thursday,1,1,0.56,0.52
2011-06-09,18:00h,466,52,414,2,0,Friday,1,1,0.88,0.39
2012-08-23,16:00h,465,121,344,3,0,Friday,1,1,0.76,0.48
2011-10-08,14:00h,465,251,214,4,0,Sunday,0,1,0.62,0.5
2012-11-07,18:00h,465,17,448,4,0,Thursday,1,2,0.32,0.53
2011-10-07,18:00h,465,94,371,4,0,Saturday,1,1,0.56,0.6
2011-08-12,18:00h,465,89,376,3,0,Saturday,1,1,0.76,0.4
2012-02-17,17:00h,465,36,429,1,0,Saturday,1,1,0.42,0.32
2011-08-30,19:00h,465,68,397,3,0,Wednesday,1,1,0.66,0.5
2012-08-12,19:00h,465,148,317,3,0,Monday,0,1,0.74,0.4
2012-05-28,14:00h,465,238,227,2,1,Tuesday,0,1,0.8,0.63
2012-04-26,19:00h,464,57,407,2,0,Friday,1,2,0.54,0.77
2012-04-01,13:00h,464,190,274,2,0,Monday,0,2,0.44,0.62
2012-06-20,7:00h,464,20,444,2,0,Thursday,1,2,0.66,0.89
2012-10-17,7:00h,464,15,449,4,0,Thursday,1,1,0.36,0.81
2012-02-21,8:00h,464,5,459,1,0,Wednesday,1,1,0.2,0.69
2012-03-11,13:00h,464,176,288,1,0,Monday,0,1,0.42,0.41
2011-10-26,8:00h,464,26,438,4,0,Thursday,1,2,0.44,0.67
2012-06-29,18:00h,464,50,414,3,0,Saturday,1,1,0.96,0.31
2012-08-16,7:00h,464,16,448,3,0,Friday,1,1,0.64,0.69
2011-09-25,16:00h,464,144,320,4,0,Monday,0,1,0.7,0.7
2011-04-30,16:00h,464,191,273,2,0,Sunday,0,1,0.58,0.37
2012-08-13,16:00h,464,116,348,3,0,Tuesday,1,1,0.8,0.36
2012-06-21,7:00h,463,26,437,3,0,Friday,1,2,0.7,0.84
2011-06-10,18:00h,463,96,367,2,0,Saturday,1,1,0.8,0.59
2011-07-13,18:00h,463,51,412,3,0,Thursday,1,1,0.72,0.79
2012-01-17,18:00h,463,12,451,1,0,Wednesday,1,1,0.46,0.63
2012-03-31,11:00h,463,184,279,2,0,Sunday,0,1,0.46,0.72
2012-04-13,16:00h,463,113,350,2,0,Saturday,1,1,0.56,0.26
2012-05-08,7:00h,463,21,442,2,0,Wednesday,1,1,0.52,0.72
2012-05-06,18:00h,463,131,332,2,0,Monday,0,2,0.62,0.61
2012-09-13,20:00h,463,55,408,3,0,Friday,1,1,0.62,0.69
2011-07-16,12:00h,463,187,276,3,0,Sunday,0,1,0.76,0.43
2012-06-17,15:00h,463,203,260,2,0,Monday,0,1,0.66,0.5
2012-09-01,17:00h,463,205,258,3,0,Sunday,0,2,0.82,0.52
2012-06-18,19:00h,463,52,411,2,0,Tuesday,1,2,0.62,0.73
2011-09-21,8:00h,462,18,444,3,0,Thursday,1,2,0.54,1.0
2012-10-28,11:00h,462,110,352,4,0,Monday,0,2,0.5,0.51
2012-07-30,20:00h,462,78,384,3,0,Tuesday,1,1,0.72,0.7
2012-01-17,17:00h,462,20,442,1,0,Wednesday,1,1,0.46,0.63
2012-05-26,17:00h,462,235,227,2,0,Sunday,0,2,0.78,0.52
2011-05-21,13:00h,462,191,271,2,0,Sunday,0,1,0.7,0.45
2011-10-16,14:00h,462,204,258,4,0,Monday,0,1,0.6,0.4
2011-11-08,18:00h,462,30,432,4,0,Wednesday,1,1,0.48,0.55
2012-09-01,16:00h,462,209,253,3,0,Sunday,0,2,0.84,0.49
2012-09-11,20:00h,461,40,421,3,0,Wednesday,1,1,0.58,0.56
2012-11-05,7:00h,461,8,453,4,0,Tuesday,1,2,0.3,0.49
2011-07-01,17:00h,461,99,362,3,0,Saturday,1,1,0.82,0.21
2012-06-24,16:00h,461,181,280,3,0,Monday,0,1,0.84,0.3
2012-04-17,7:00h,461,18,443,2,0,Wednesday,1,1,0.6,0.43
2012-06-16,19:00h,461,184,277,2,0,Sunday,0,2,0.7,0.42
2012-06-04,20:00h,461,71,390,2,0,Tuesday,1,1,0.6,0.4
2012-08-20,16:00h,460,103,357,3,0,Tuesday,1,1,0.72,0.54
2011-09-24,13:00h,460,170,290,4,0,Sunday,0,1,0.64,0.78
2012-01-10,17:00h,460,14,446,1,0,Wednesday,1,1,0.42,0.38
2012-05-28,15:00h,460,181,279,2,1,Tuesday,0,1,0.82,0.56
2011-09-10,17:00h,460,185,275,3,0,Sunday,0,1,0.74,0.55
2012-12-04,19:00h,460,46,414,4,0,Wednesday,1,1,0.48,0.67
2011-11-01,18:00h,460,39,421,4,0,Wednesday,1,1,0.42,0.58
2012-10-11,15:00h,460,102,358,4,0,Friday,1,1,0.52,0.34
2012-08-22,16:00h,460,102,358,3,0,Thursday,1,3,0.74,0.55
2011-05-15,15:00h,459,206,253,2,0,Monday,0,1,0.66,0.69
2011-10-10,17:00h,459,125,334,4,1,Tuesday,0,2,0.66,0.54
2011-05-03,8:00h,459,24,435,2,0,Wednesday,1,2,0.56,0.83
2012-10-01,16:00h,459,51,408,4,0,Tuesday,1,2,0.62,0.46
2012-09-03,11:00h,459,187,272,3,1,Tuesday,0,2,0.74,0.7
2011-12-16,8:00h,459,10,449,4,0,Saturday,1,1,0.36,0.46
2011-06-08,18:00h,459,61,398,2,0,Thursday,1,1,0.9,0.37
2012-04-14,19:00h,459,163,296,2,0,Sunday,0,2,0.6,0.4
2012-03-18,18:00h,459,165,294,1,0,Monday,0,1,0.56,0.64
2012-05-16,20:00h,459,61,398,2,0,Thursday,1,1,0.66,0.65
2012-06-19,20:00h,458,59,399,2,0,Wednesday,1,1,0.8,0.55
2012-05-08,19:00h,458,59,399,2,0,Wednesday,1,2,0.64,0.69
2012-03-26,19:00h,458,41,417,2,0,Tuesday,1,1,0.42,0.24
2012-08-14,16:00h,458,95,363,3,0,Wednesday,1,1,0.82,0.43
2012-09-04,16:00h,458,61,397,3,0,Wednesday,1,1,0.76,0.7
2012-07-14,17:00h,458,199,259,3,0,Sunday,0,3,0.7,0.79
2012-08-06,20:00h,457,89,368,3,0,Tuesday,1,1,0.76,0.66
2012-07-28,11:00h,457,162,295,3,0,Sunday,0,1,0.84,0.39
2012-04-08,12:00h,457,198,259,2,0,Monday,0,1,0.54,0.24
2012-09-20,16:00h,457,72,385,3,0,Friday,1,1,0.64,0.47
2012-09-02,14:00h,457,249,208,3,0,Monday,0,3,0.72,0.79
2012-07-23,16:00h,457,111,346,3,0,Tuesday,1,1,0.82,0.52
2012-09-27,20:00h,457,45,412,4,0,Friday,1,2,0.64,0.69
2011-12-15,8:00h,457,8,449,4,0,Friday,1,2,0.34,0.66
2012-08-25,11:00h,457,143,314,3,0,Sunday,0,2,0.72,0.62
2012-03-06,18:00h,457,15,442,1,0,Wednesday,1,1,0.34,0.42
2011-07-04,21:00h,457,195,262,3,1,Tuesday,0,2,0.74,0.62
2011-10-06,8:00h,457,20,437,4,0,Friday,1,1,0.44,0.62
2012-07-21,12:00h,457,156,301,3,0,Sunday,0,3,0.6,0.83
2011-07-08,8:00h,457,36,421,3,0,Saturday,1,2,0.72,0.74
2012-03-28,19:00h,456,41,415,2,0,Thursday,1,1,0.6,0.56
2012-12-15,13:00h,456,88,368,4,0,Sunday,0,1,0.38,0.54
2011-06-04,13:00h,456,188,268,2,0,Sunday,0,1,0.74,0.28
2012-10-27,18:00h,456,138,318,4,0,Sunday,0,2,0.56,0.64
2011-09-02,8:00h,456,22,434,3,0,Saturday,1,1,0.62,0.78
2011-10-15,12:00h,456,195,261,4,0,Sunday,0,1,0.58,0.35
2011-11-09,8:00h,456,19,437,4,0,Thursday,1,1,0.32,0.93
2011-09-30,8:00h,456,31,425,4,0,Saturday,1,1,0.54,0.77
2011-05-21,14:00h,456,187,269,2,0,Sunday,0,1,0.72,0.42
2011-05-15,13:00h,456,195,261,2,0,Monday,0,1,0.62,0.73
2012-10-08,18:00h,456,41,415,4,1,Tuesday,0,2,0.42,0.66
2011-06-28,8:00h,456,39,417,3,0,Wednesday,1,1,0.7,0.79
2011-07-28,8:00h,456,47,409,3,0,Friday,1,1,0.74,0.66
2011-06-26,16:00h,455,177,278,3,0,Monday,0,1,0.74,0.42
2012-07-09,8:00h,455,26,429,3,0,Tuesday,1,2,0.66,0.83
2011-09-02,17:00h,455,78,377,3,0,Saturday,1,2,0.68,0.65
2012-10-12,15:00h,455,138,317,4,0,Saturday,1,1,0.52,0.42
2011-05-22,13:00h,455,180,275,2,0,Monday,0,2,0.66,0.54
2012-11-03,14:00h,455,136,319,4,0,Sunday,0,2,0.36,0.5
2011-06-30,19:00h,455,89,366,3,0,Friday,1,1,0.74,0.33
2011-10-09,12:00h,455,212,243,4,0,Monday,0,1,0.64,0.44
2011-04-30,13:00h,455,185,270,2,0,Sunday,0,1,0.54,0.39
2011-07-20,17:00h,455,50,405,3,0,Thursday,1,1,0.84,0.59
2011-04-28,17:00h,455,49,406,2,0,Friday,1,1,0.64,0.47
2012-07-24,16:00h,455,86,369,3,0,Wednesday,1,1,0.8,0.55
2012-12-14,18:00h,455,23,432,4,0,Saturday,1,1,0.36,0.46
2011-08-02,19:00h,454,85,369,3,0,Wednesday,1,2,0.86,0.36
2011-06-17,8:00h,454,28,426,2,0,Saturday,1,2,0.6,0.83
2012-09-14,7:00h,454,17,437,3,0,Saturday,1,2,0.56,0.88
2011-10-26,17:00h,454,40,414,4,0,Thursday,1,2,0.52,0.77
2012-07-16,20:00h,454,66,388,3,0,Tuesday,1,1,0.8,0.59
2011-08-05,8:00h,454,39,415,3,0,Saturday,1,1,0.7,0.65
2012-07-04,15:00h,454,155,299,3,1,Thursday,0,1,0.92,0.35
2011-06-01,8:00h,454,37,417,2,0,Thursday,1,2,0.72,0.79
2012-09-17,16:00h,453,74,379,3,0,Tuesday,1,2,0.64,0.69
2012-06-03,19:00h,453,116,337,2,0,Monday,0,1,0.68,0.34
2011-10-26,18:00h,453,55,398,4,0,Thursday,1,1,0.52,0.77
2012-10-14,18:00h,453,134,319,4,0,Monday,0,1,0.58,0.6
2011-05-16,18:00h,453,55,398,2,0,Tuesday,1,3,0.58,0.83
2011-05-18,8:00h,453,25,428,2,0,Thursday,1,1,0.56,0.88
2012-12-15,12:00h,453,89,364,4,0,Sunday,0,1,0.38,0.5
2011-05-23,18:00h,453,68,385,2,0,Tuesday,1,1,0.7,0.74
2012-10-22,7:00h,452,15,437,4,0,Tuesday,1,1,0.38,0.66
2011-09-24,15:00h,452,168,284,4,0,Sunday,0,2,0.66,0.74
2012-07-31,20:00h,452,55,397,3,0,Wednesday,1,3,0.7,0.7
2011-04-30,14:00h,452,184,268,2,0,Sunday,0,1,0.54,0.39
2012-06-30,11:00h,452,102,350,3,0,Sunday,0,1,0.88,0.3
2012-08-31,19:00h,452,91,361,3,0,Saturday,1,1,0.8,0.49
2012-05-19,10:00h,452,177,275,2,0,Sunday,0,1,0.56,0.43
2011-04-11,17:00h,452,100,352,2,0,Tuesday,1,1,0.74,0.48
2012-05-04,19:00h,452,64,388,2,0,Saturday,1,1,0.7,0.51
2012-06-24,10:00h,452,161,291,3,0,Monday,0,1,0.76,0.4
2011-07-04,16:00h,452,236,216,3,1,Tuesday,0,1,0.82,0.41
2011-06-24,18:00h,452,87,365,3,0,Saturday,1,1,0.76,0.37
2012-06-06,16:00h,452,107,345,2,0,Thursday,1,1,0.64,0.41
2011-06-10,8:00h,452,29,423,2,0,Saturday,1,1,0.74,0.58
2012-11-01,19:00h,452,28,424,4,0,Friday,1,2,0.4,0.5
2011-04-21,18:00h,452,71,381,2,0,Friday,1,1,0.5,0.25
2011-11-14,8:00h,452,27,425,4,0,Tuesday,1,2,0.46,0.67
2011-06-04,14:00h,451,193,258,2,0,Sunday,0,1,0.74,0.33
2012-08-06,16:00h,451,88,363,3,0,Tuesday,1,1,0.84,0.41
2011-10-08,16:00h,451,221,230,4,0,Sunday,0,1,0.64,0.44
2012-06-09,18:00h,451,175,276,2,0,Sunday,0,1,0.82,0.24
2011-11-15,17:00h,451,29,422,4,0,Wednesday,1,2,0.5,0.72
2012-04-01,11:00h,451,180,271,2,0,Monday,0,2,0.4,0.71
2012-07-15,11:00h,451,170,281,3,0,Monday,0,1,0.82,0.52
2012-10-18,16:00h,450,94,356,4,0,Friday,1,1,0.6,0.56
2012-08-05,15:00h,450,164,286,3,0,Monday,0,1,0.9,0.37
2012-02-02,17:00h,450,13,437,1,0,Friday,1,1,0.42,0.54
2011-05-06,8:00h,450,35,415,2,0,Saturday,1,1,0.42,0.77
2012-05-29,7:00h,450,19,431,2,0,Wednesday,1,1,0.66,0.78
2011-06-17,18:00h,450,62,388,2,0,Saturday,1,3,0.76,0.4
2012-08-04,16:00h,450,197,253,3,0,Sunday,0,1,0.9,0.39
2012-09-03,15:00h,449,168,281,3,1,Tuesday,0,1,0.74,0.7
2012-08-12,11:00h,449,167,282,3,0,Monday,0,1,0.74,0.42
2011-04-26,8:00h,449,32,417,2,0,Wednesday,1,1,0.58,0.83
2012-11-04,15:00h,449,149,300,4,0,Monday,0,1,0.4,0.4
2012-01-07,15:00h,449,132,317,1,0,Sunday,0,1,0.58,0.37
2012-11-21,15:00h,449,68,381,4,0,Thursday,1,1,0.46,0.36
2011-11-29,8:00h,449,9,440,4,0,Wednesday,1,1,0.54,0.77
2012-02-28,18:00h,449,17,432,1,0,Wednesday,1,1,0.42,0.28
2011-07-13,8:00h,449,31,418,3,0,Thursday,1,1,0.8,0.49
2011-09-24,16:00h,449,167,282,4,0,Sunday,0,2,0.64,0.78
2011-06-18,17:00h,449,210,239,2,0,Sunday,0,2,0.76,0.48
2012-11-03,13:00h,449,110,339,4,0,Sunday,0,2,0.36,0.46
2012-06-13,20:00h,448,86,362,2,0,Thursday,1,1,0.68,0.36
2012-02-10,8:00h,448,1,447,1,0,Saturday,1,1,0.2,0.59
2012-08-07,20:00h,448,74,374,3,0,Wednesday,1,2,0.74,0.7
2012-11-03,15:00h,448,117,331,4,0,Sunday,0,2,0.36,0.46
2012-05-21,19:00h,448,57,391,2,0,Tuesday,1,1,0.66,0.69
2012-06-04,16:00h,448,73,375,2,0,Tuesday,1,1,0.66,0.39
2012-10-26,15:00h,448,142,306,4,0,Saturday,1,2,0.62,0.61
2011-08-28,14:00h,447,157,290,3,0,Monday,0,1,0.78,0.43
2012-01-06,8:00h,447,11,436,1,0,Saturday,1,1,0.24,0.7
2012-10-15,16:00h,447,76,371,4,0,Tuesday,1,1,0.56,0.64
2012-12-15,15:00h,447,95,352,4,0,Sunday,0,1,0.42,0.47
2012-11-23,15:00h,447,233,214,4,0,Saturday,1,1,0.48,0.41
2012-09-10,7:00h,447,20,427,3,0,Tuesday,1,1,0.52,0.68
2011-06-27,8:00h,447,29,418,3,0,Tuesday,1,1,0.66,0.74
2012-11-18,13:00h,447,113,334,4,0,Monday,0,1,0.4,0.62
2012-07-09,20:00h,447,69,378,3,0,Tuesday,1,2,0.74,0.55
2012-07-04,10:00h,447,143,304,3,1,Thursday,0,1,0.8,0.46
2011-07-04,12:00h,447,237,210,3,1,Tuesday,0,2,0.78,0.52
2012-03-12,19:00h,446,67,379,1,0,Tuesday,1,2,0.56,0.49
2012-10-16,16:00h,446,79,367,4,0,Wednesday,1,1,0.54,0.39
2012-07-26,20:00h,446,47,399,3,0,Friday,1,1,0.86,0.5
2011-10-28,17:00h,446,35,411,4,0,Saturday,1,2,0.36,0.5
2012-12-01,12:00h,446,119,327,4,0,Sunday,0,2,0.32,0.81
2012-03-06,17:00h,446,21,425,1,0,Wednesday,1,1,0.36,0.34
2011-10-08,12:00h,446,191,255,4,0,Sunday,0,1,0.62,0.35
2011-12-05,17:00h,446,16,430,4,0,Tuesday,1,1,0.42,0.77
2012-05-17,20:00h,446,83,363,2,0,Friday,1,1,0.6,0.4
2012-05-16,16:00h,446,70,376,2,0,Thursday,1,1,0.72,0.45
2011-08-31,19:00h,446,53,393,3,0,Thursday,1,1,0.84,0.47
2012-06-27,20:00h,445,76,369,3,0,Thursday,1,1,0.76,0.31
2012-08-07,16:00h,445,101,344,3,0,Wednesday,1,3,0.76,0.66
2011-12-02,8:00h,445,13,432,4,0,Saturday,1,1,0.24,0.87
2012-03-23,20:00h,445,117,328,2,0,Saturday,1,1,0.66,0.47
2012-04-01,12:00h,445,187,258,2,0,Monday,0,2,0.42,0.67
2012-02-02,8:00h,445,9,436,1,0,Friday,1,3,0.4,0.87
2012-11-04,11:00h,445,134,311,4,0,Monday,0,1,0.38,0.46
2012-01-07,13:00h,445,149,296,1,0,Sunday,0,1,0.44,0.44
2012-02-06,8:00h,444,10,434,1,0,Tuesday,1,1,0.16,0.86
2012-07-01,14:00h,444,98,346,3,0,Monday,0,1,0.92,0.33
2011-05-21,17:00h,444,191,253,2,0,Sunday,0,2,0.72,0.42
2011-05-21,18:00h,444,191,253,2,0,Sunday,0,2,0.7,0.45
2011-10-16,12:00h,444,167,277,4,0,Monday,0,1,0.58,0.35
2011-04-27,8:00h,444,31,413,2,0,Thursday,1,2,0.58,0.88
2012-08-27,16:00h,444,77,367,3,0,Tuesday,1,1,0.8,0.55
2012-11-12,14:00h,444,134,310,4,1,Tuesday,0,1,0.58,0.6
2011-08-23,16:00h,444,133,311,3,0,Wednesday,1,1,0.72,0.32
2011-06-26,12:00h,443,175,268,3,0,Monday,0,1,0.74,0.4
2012-12-01,16:00h,443,89,354,4,0,Sunday,0,2,0.38,0.66
2011-09-01,19:00h,443,79,364,3,0,Friday,1,1,0.7,0.58
2012-03-17,10:00h,443,140,303,1,0,Sunday,0,2,0.5,0.77
2012-10-21,10:00h,443,167,276,4,0,Monday,0,1,0.5,0.48
2011-06-26,14:00h,443,197,246,3,0,Monday,0,1,0.74,0.4
2012-12-02,16:00h,443,85,358,4,0,Monday,0,2,0.44,0.67
2011-07-07,8:00h,443,28,415,3,0,Friday,1,2,0.7,0.79
2011-10-15,16:00h,443,179,264,4,0,Sunday,0,1,0.62,0.29
2012-07-29,19:00h,443,143,300,3,0,Monday,0,1,0.76,0.55
2011-06-26,13:00h,442,197,245,3,0,Monday,0,1,0.74,0.4
2012-09-15,10:00h,442,119,323,3,0,Sunday,0,1,0.62,0.41
2012-09-01,18:00h,442,184,258,3,0,Sunday,0,2,0.82,0.52
2012-08-20,7:00h,442,15,427,3,0,Tuesday,1,2,0.62,0.78
2012-08-25,10:00h,442,148,294,3,0,Sunday,0,2,0.7,0.65
2011-05-11,8:00h,442,21,421,2,0,Thursday,1,1,0.48,0.77
2012-11-18,12:00h,442,101,341,4,0,Monday,0,1,0.4,0.62
2012-12-03,16:00h,442,45,397,4,0,Tuesday,1,1,0.6,0.53
2012-05-27,19:00h,442,230,212,2,0,Monday,0,1,0.76,0.58
2012-04-27,19:00h,441,62,379,2,0,Saturday,1,1,0.5,0.27
2011-10-15,17:00h,441,177,264,4,0,Sunday,0,1,0.58,0.32
2011-08-16,8:00h,441,24,417,3,0,Wednesday,1,1,0.7,0.58
2011-11-15,18:00h,441,27,414,4,0,Wednesday,1,2,0.5,0.72
2011-04-24,13:00h,441,205,236,2,0,Monday,0,1,0.7,0.58
2011-04-20,18:00h,441,56,385,2,0,Thursday,1,1,0.74,0.3
2012-10-24,20:00h,441,45,396,4,0,Thursday,1,2,0.62,0.61
2012-08-08,16:00h,441,113,328,3,0,Thursday,1,2,0.8,0.49
2012-10-04,20:00h,441,50,391,4,0,Friday,1,1,0.64,0.65
2012-02-03,8:00h,441,12,429,1,0,Saturday,1,1,0.24,0.65
2011-08-06,13:00h,441,176,265,3,0,Sunday,0,2,0.8,0.59
2012-12-07,8:00h,441,11,430,4,0,Saturday,1,2,0.3,0.75
2012-05-04,16:00h,440,82,358,2,0,Saturday,1,1,0.76,0.48
2012-04-28,14:00h,440,147,293,2,0,Sunday,0,1,0.42,0.38
2012-04-27,16:00h,440,105,335,2,0,Saturday,1,1,0.52,0.29
2011-05-15,16:00h,440,158,282,2,0,Monday,0,1,0.64,0.69
2011-06-04,16:00h,440,168,272,2,0,Sunday,0,2,0.72,0.3
2012-05-16,7:00h,440,14,426,2,0,Thursday,1,1,0.56,0.83
2011-08-24,19:00h,440,93,347,3,0,Thursday,1,1,0.74,0.55
2011-05-05,8:00h,440,25,415,2,0,Friday,1,1,0.42,0.5
2012-05-11,15:00h,439,140,299,2,0,Saturday,1,1,0.62,0.25
2012-07-14,11:00h,439,143,296,3,0,Sunday,0,2,0.72,0.7
2011-04-29,18:00h,439,55,384,2,0,Saturday,1,1,0.52,0.48
2012-01-25,18:00h,439,24,415,1,0,Thursday,1,1,0.32,0.66
2012-07-12,16:00h,439,69,370,3,0,Friday,1,1,0.8,0.36
2012-05-12,19:00h,439,166,273,2,0,Sunday,0,2,0.64,0.36
2011-07-20,8:00h,438,34,404,3,0,Thursday,1,1,0.74,0.74
2011-06-06,8:00h,438,28,410,2,0,Tuesday,1,1,0.64,0.73
2012-01-30,17:00h,438,16,422,1,0,Tuesday,1,1,0.36,0.21
2011-10-09,17:00h,438,208,230,4,0,Monday,0,1,0.62,0.61
2011-10-16,13:00h,438,169,269,4,0,Monday,0,1,0.6,0.35
2012-06-14,16:00h,438,70,368,2,0,Friday,1,1,0.72,0.51
2011-08-03,8:00h,437,29,408,3,0,Thursday,1,2,0.74,0.51
2012-05-26,10:00h,437,181,256,2,0,Sunday,0,1,0.68,0.79
2012-08-05,11:00h,437,155,282,3,0,Monday,0,1,0.82,0.56
2011-05-15,14:00h,437,183,254,2,0,Monday,0,1,0.64,0.73
2012-02-06,18:00h,437,11,426,1,0,Tuesday,1,1,0.38,0.43
2012-06-21,20:00h,436,79,357,3,0,Friday,1,1,0.86,0.44
2012-08-31,14:00h,436,112,324,3,0,Saturday,1,1,0.9,0.25
2011-07-04,17:00h,436,240,196,3,1,Tuesday,0,1,0.8,0.46
2011-05-07,13:00h,436,196,240,2,0,Sunday,0,1,0.6,0.35
2011-11-10,8:00h,436,18,418,4,0,Friday,1,2,0.4,0.94
2012-06-17,10:00h,436,148,288,2,0,Monday,0,1,0.58,0.64
2011-09-12,19:00h,436,63,373,3,0,Tuesday,1,1,0.68,0.57
2012-08-13,7:00h,436,11,425,3,0,Tuesday,1,1,0.66,0.65
2012-07-20,16:00h,436,70,366,3,0,Saturday,1,2,0.68,0.83
2012-07-15,17:00h,436,122,314,3,0,Monday,0,1,0.8,0.59
2012-08-14,20:00h,436,65,371,3,0,Wednesday,1,1,0.74,0.74
2012-06-14,20:00h,435,84,351,2,0,Friday,1,1,0.66,0.65
2011-11-12,14:00h,435,191,244,4,0,Sunday,0,1,0.5,0.36
2012-11-23,14:00h,435,240,195,4,0,Saturday,1,1,0.5,0.36
2011-09-04,12:00h,435,214,221,3,0,Monday,0,1,0.76,0.66
2012-06-16,10:00h,435,139,296,2,0,Sunday,0,1,0.64,0.47
2012-07-10,16:00h,435,89,346,3,0,Wednesday,1,1,0.8,0.43
2012-08-28,20:00h,435,87,348,3,0,Wednesday,1,1,0.72,0.48
2011-08-02,8:00h,435,37,398,3,0,Wednesday,1,1,0.74,0.58
2012-12-04,16:00h,435,44,391,4,0,Wednesday,1,1,0.58,0.49
2012-11-04,16:00h,435,119,316,4,0,Monday,0,1,0.4,0.4
2012-09-26,20:00h,434,45,389,4,0,Thursday,1,1,0.66,0.69
2012-10-28,10:00h,434,120,314,4,0,Monday,0,2,0.48,0.51
2012-11-12,16:00h,434,87,347,4,1,Tuesday,0,1,0.56,0.64
2012-11-09,16:00h,434,57,377,4,0,Saturday,1,1,0.46,0.38
2012-05-05,18:00h,434,156,278,2,0,Sunday,0,2,0.66,0.69
2012-08-25,16:00h,434,174,260,3,0,Sunday,0,2,0.66,0.74
2011-05-10,19:00h,434,69,365,2,0,Wednesday,1,1,0.6,0.43
2011-05-24,8:00h,434,31,403,2,0,Wednesday,1,3,0.62,0.83
2012-07-01,12:00h,433,114,319,3,0,Monday,0,1,0.9,0.37
2012-08-27,7:00h,433,15,418,3,0,Tuesday,1,1,0.66,0.83
2012-07-05,16:00h,433,109,324,3,0,Friday,1,1,0.92,0.33
2012-04-12,19:00h,433,50,383,2,0,Friday,1,1,0.46,0.31
2012-12-11,19:00h,433,21,412,4,0,Wednesday,1,1,0.32,0.53
2011-07-16,14:00h,433,201,232,3,0,Sunday,0,1,0.74,0.45
2011-11-03,18:00h,433,24,409,4,0,Friday,1,1,0.46,0.63
2011-07-27,8:00h,433,28,405,3,0,Thursday,1,1,0.74,0.42
2012-05-20,10:00h,432,174,258,2,0,Monday,0,1,0.66,0.34
2012-04-01,18:00h,432,153,279,2,0,Monday,0,1,0.52,0.52
2011-06-09,8:00h,432,32,400,2,0,Friday,1,2,0.76,0.7
2011-04-20,17:00h,432,34,398,2,0,Thursday,1,2,0.74,0.37
2012-02-21,17:00h,432,21,411,1,0,Wednesday,1,1,0.38,0.4
2011-12-20,8:00h,432,10,422,4,0,Wednesday,1,2,0.42,0.54
2012-05-05,10:00h,432,148,284,2,0,Sunday,0,1,0.66,0.65
2012-05-19,19:00h,432,203,229,2,0,Sunday,0,1,0.7,0.39
2012-10-16,20:00h,432,35,397,4,0,Wednesday,1,1,0.46,0.55
2012-08-13,20:00h,432,58,374,3,0,Tuesday,1,1,0.74,0.62
2011-06-23,8:00h,432,20,412,3,0,Friday,1,2,0.74,0.7
2012-07-04,19:00h,432,177,255,3,1,Thursday,0,1,0.86,0.47
2012-03-23,14:00h,432,208,224,2,0,Saturday,1,2,0.72,0.42
2012-09-24,20:00h,432,52,380,4,0,Tuesday,1,1,0.52,0.52
2011-07-05,8:00h,432,41,391,3,0,Wednesday,1,1,0.72,0.62
2012-03-20,16:00h,431,99,332,1,0,Wednesday,1,1,0.62,0.66
2012-07-14,19:00h,431,156,275,3,0,Sunday,0,1,0.72,0.84
2012-08-15,16:00h,431,91,340,3,0,Thursday,1,1,0.76,0.48
2011-08-28,13:00h,431,129,302,3,0,Monday,0,1,0.76,0.45
2011-09-10,16:00h,431,170,261,3,0,Sunday,0,1,0.74,0.55
2011-09-29,8:00h,431,29,402,4,0,Friday,1,1,0.6,0.83
2012-05-30,20:00h,431,57,374,2,0,Thursday,1,2,0.54,0.6
2012-12-02,13:00h,431,84,347,4,0,Monday,0,1,0.4,0.71
2011-12-20,17:00h,431,14,417,4,0,Wednesday,1,1,0.4,0.62
2011-06-20,19:00h,431,62,369,2,0,Tuesday,1,1,0.66,0.65
2012-02-06,17:00h,430,13,417,1,0,Tuesday,1,1,0.4,0.43
2012-05-17,16:00h,430,86,344,2,0,Friday,1,1,0.66,0.31
2011-07-17,14:00h,430,168,262,3,0,Monday,0,1,0.8,0.49
2012-06-15,7:00h,430,17,413,2,0,Saturday,1,1,0.56,0.83
2012-09-05,16:00h,430,86,344,3,0,Thursday,1,1,0.76,0.7
2012-03-03,14:00h,430,151,279,1,0,Sunday,0,2,0.46,0.44
2012-07-04,18:00h,430,159,271,3,1,Thursday,0,1,0.9,0.42
2011-05-23,17:00h,429,56,373,2,0,Tuesday,1,3,0.72,0.7
2011-09-14,8:00h,429,33,396,3,0,Thursday,1,1,0.62,0.83
2011-12-08,8:00h,429,11,418,4,0,Friday,1,1,0.22,0.55
2011-07-12,17:00h,428,48,380,3,0,Wednesday,1,1,0.88,0.44
2012-03-23,13:00h,428,172,256,2,0,Saturday,1,2,0.7,0.48
