,Season,Month,Hour (24hr),Weekday,Work Day Status,Weather Situation,Unregistered Users,Registered Users,Total User Count
4652,Summer,July,18,Sunday,0,1,147,243,390
4653,Summer,July,19,Sunday,0,1,145,234,379
4654,Summer,July,20,Sunday,0,1,85,177,262
4655,Summer,July,21,Sunday,0,1,59,148,207
4656,Summer,July,22,Sunday,0,1,65,116,181
4657,Summer,July,23,Sunday,0,1,39,54,93
4658,Summer,July,0,Monday,1,1,21,30,51
4659,Summer,July,1,Monday,1,1,17,8,25
4660,Summer,July,2,Monday,1,1,2,8,10
4661,Summer,July,3,Monday,1,1,3,4,7
4662,Summer,July,4,Monday,1,1,1,3,4
4663,Summer,July,5,Monday,1,1,2,15,17
4664,Summer,July,6,Monday,1,1,10,95,105
4665,Summer,July,7,Monday,1,1,22,255,277
4666,Summer,July,8,Monday,1,1,18,329,347
4667,Summer,July,9,Monday,1,1,33,170,203
4668,Summer,July,10,Monday,1,1,52,78,130
4669,Summer,July,11,Monday,1,1,42,99,141
4670,Summer,July,12,Monday,1,1,39,126,165
4671,Summer,July,13,Monday,1,1,27,125,152
4672,Summer,July,14,Monday,1,1,32,106,138
4673,Summer,July,15,Monday,1,1,53,111,164
4674,Summer,July,16,Monday,1,1,45,220,265
4675,Summer,July,17,Monday,1,1,72,473,545
4676,Summer,July,18,Monday,1,1,80,478,558
4677,Summer,July,19,Monday,1,1,63,335,398
4678,Summer,July,20,Monday,1,1,91,232,323
4679,Summer,July,21,Monday,1,1,48,154,202
4680,Summer,July,22,Monday,1,1,36,104,140
4681,Summer,July,23,Monday,1,1,32,59,91
4682,Summer,July,0,Tuesday,1,1,25,26,51
4683,Summer,July,1,Tuesday,1,2,7,6,13
4684,Summer,July,2,Tuesday,1,1,9,4,13
4685,Summer,July,3,Tuesday,1,1,2,1,3
4686,Summer,July,4,Tuesday,1,1,1,4,5
4687,Summer,July,5,Tuesday,1,2,0,19,19
4688,Summer,July,6,Tuesday,1,2,8,126,134
4689,Summer,July,7,Tuesday,1,2,28,287,315
4690,Summer,July,8,Tuesday,1,2,31,381,412
4691,Summer,July,9,Tuesday,1,2,22,177,199
4692,Summer,July,10,Tuesday,1,2,29,112,141
4693,Summer,July,11,Tuesday,1,1,29,98,127
4694,Summer,July,12,Tuesday,1,1,26,127,153
4695,Summer,July,13,Tuesday,1,1,33,139,172
4696,Summer,July,14,Tuesday,1,1,41,111,152
4697,Summer,July,15,Tuesday,1,1,48,110,158
4698,Summer,July,16,Tuesday,1,1,61,216,277
4699,Summer,July,17,Tuesday,1,1,68,445,513
4700,Summer,July,18,Tuesday,1,1,80,450,530
4701,Summer,July,19,Tuesday,1,1,54,334,388
4702,Summer,July,20,Tuesday,1,1,48,229,277
4703,Summer,July,21,Tuesday,1,1,47,194,241
4704,Summer,July,22,Tuesday,1,1,36,120,156
4705,Summer,July,23,Tuesday,1,3,19,73,92
4706,Summer,July,0,Wednesday,1,1,11,29,40
4707,Summer,July,1,Wednesday,1,1,4,7,11
4708,Summer,July,2,Wednesday,1,1,2,7,9
4709,Summer,July,3,Wednesday,1,1,2,4,6
4710,Summer,July,4,Wednesday,1,1,0,4,4
4711,Summer,July,5,Wednesday,1,1,4,19,23
4712,Summer,July,6,Wednesday,1,2,5,111,116
4713,Summer,July,7,Wednesday,1,2,27,276,303
4714,Summer,July,8,Wednesday,1,1,34,404,438
4715,Summer,July,9,Wednesday,1,1,28,181,209
4716,Summer,July,10,Wednesday,1,1,34,76,110
4717,Summer,July,11,Wednesday,1,1,26,116,142
4718,Summer,July,12,Wednesday,1,1,28,121,149
4719,Summer,July,13,Wednesday,1,1,23,97,120
4720,Summer,July,14,Wednesday,1,1,44,83,127
4721,Summer,July,15,Wednesday,1,1,36,102,138
4722,Summer,July,16,Wednesday,1,1,30,204,234
4723,Summer,July,17,Wednesday,1,1,50,405,455
4724,Summer,July,18,Wednesday,1,1,68,429,497
4725,Summer,July,19,Wednesday,1,1,59,323,382
4726,Summer,July,20,Wednesday,1,1,45,264,309
4727,Summer,July,21,Wednesday,1,1,33,209,242
4728,Summer,July,22,Wednesday,1,1,25,144,169
4729,Summer,July,23,Wednesday,1,1,26,73,99
4730,Summer,July,0,Thursday,1,2,13,29,42
4731,Summer,July,1,Thursday,1,2,5,16,21
4732,Summer,July,2,Thursday,1,2,2,4,6
4733,Summer,July,3,Thursday,1,2,1,5,6
4734,Summer,July,4,Thursday,1,2,0,4,4
4735,Summer,July,5,Thursday,1,2,2,16,18
4736,Summer,July,6,Thursday,1,2,6,111,117
4737,Summer,July,7,Thursday,1,2,23,251,274
4738,Summer,July,8,Thursday,1,2,23,358,381
4739,Summer,July,9,Thursday,1,2,34,166,200
4740,Summer,July,10,Thursday,1,2,31,47,78
4741,Summer,July,11,Thursday,1,2,27,79,106
4742,Summer,July,12,Thursday,1,1,29,106,135
4743,Summer,July,13,Thursday,1,1,21,81,102
4744,Summer,July,14,Thursday,1,1,50,97,147
4745,Summer,July,15,Thursday,1,1,40,93,133
4746,Summer,July,16,Thursday,1,1,43,167,210
4747,Summer,July,17,Thursday,1,1,40,374,414
4748,Summer,July,18,Thursday,1,1,39,343,382
4749,Summer,July,19,Thursday,1,1,51,233,284
4750,Summer,July,20,Thursday,1,1,38,199,237
4751,Summer,July,21,Thursday,1,1,38,187,225
4752,Summer,July,22,Thursday,1,1,36,113,149
4753,Summer,July,23,Thursday,1,1,40,73,113
4754,Summer,July,0,Friday,1,1,9,51,60
4755,Summer,July,1,Friday,1,1,7,17,24
4756,Summer,July,2,Friday,1,1,0,14,14
4757,Summer,July,3,Friday,1,1,1,6,7
4758,Summer,July,4,Friday,1,1,8,5,13
4759,Summer,July,5,Friday,1,1,2,17,19
4760,Summer,July,6,Friday,1,1,13,83,96
4761,Summer,July,7,Friday,1,2,20,232,252
4762,Summer,July,8,Friday,1,2,30,292,322
4763,Summer,July,9,Friday,1,1,31,177,208
4764,Summer,July,10,Friday,1,1,32,83,115
4765,Summer,July,11,Friday,1,1,23,86,109
4766,Summer,July,12,Friday,1,1,20,95,115
4767,Summer,July,13,Friday,1,1,25,98,123
4768,Summer,July,14,Friday,1,1,24,77,101
4769,Summer,July,15,Friday,1,1,32,101,133
4770,Summer,July,16,Friday,1,3,29,153,182
4771,Summer,July,17,Friday,1,1,35,271,306
4772,Summer,July,18,Friday,1,1,34,250,284
4773,Summer,July,19,Friday,1,2,40,210,250
4774,Summer,July,20,Friday,1,1,46,166,212
4775,Summer,July,21,Friday,1,1,38,152,190
4776,Summer,July,22,Friday,1,2,44,105,149
4777,Summer,July,23,Friday,1,1,19,84,103
4778,Summer,July,0,Saturday,0,1,16,85,101
4779,Summer,July,1,Saturday,0,1,13,57,70
4780,Summer,July,2,Saturday,0,1,13,48,61
4781,Summer,July,3,Saturday,0,1,6,16,22
4782,Summer,July,4,Saturday,0,1,5,4,9
4783,Summer,July,5,Saturday,0,1,1,6,7
4784,Summer,July,6,Saturday,0,1,6,19,25
4785,Summer,July,7,Saturday,0,1,7,38,45
4786,Summer,July,8,Saturday,0,1,24,85,109
4787,Summer,July,9,Saturday,0,1,30,102,132
4788,Summer,July,10,Saturday,0,1,61,137,198
4789,Summer,July,11,Saturday,0,1,62,154,216
4790,Summer,July,12,Saturday,0,1,71,164,235
4791,Summer,July,13,Saturday,0,1,78,167,245
4792,Summer,July,14,Saturday,0,1,84,152,236
4793,Summer,July,15,Saturday,0,1,78,137,215
4794,Summer,July,16,Saturday,0,1,70,151,221
4795,Summer,July,17,Saturday,0,1,70,127,197
4796,Summer,July,18,Saturday,0,1,62,134,196
4797,Summer,July,19,Saturday,0,2,80,137,217
4798,Summer,July,20,Saturday,0,1,47,98,145
4799,Summer,July,21,Saturday,0,1,39,115,154
4800,Summer,July,22,Saturday,0,1,37,88,125
4801,Summer,July,23,Saturday,0,1,27,77,104
4802,Summer,July,0,Sunday,0,1,42,77,119
4803,Summer,July,1,Sunday,0,1,33,63,96
4804,Summer,July,2,Sunday,0,1,12,48,60
4805,Summer,July,3,Sunday,0,1,17,20,37
4806,Summer,July,4,Sunday,0,1,1,5,6
4807,Summer,July,5,Sunday,0,1,5,3,8
4808,Summer,July,6,Sunday,0,2,9,13,22
4809,Summer,July,7,Sunday,0,1,6,29,35
4810,Summer,July,8,Sunday,0,1,22,82,104
4811,Summer,July,9,Sunday,0,1,42,112,154
4812,Summer,July,10,Sunday,0,1,61,165,226
4813,Summer,July,11,Sunday,0,1,74,169,243
4814,Summer,July,12,Sunday,0,1,85,161,246
4815,Summer,July,13,Sunday,0,1,90,162,252
4816,Summer,July,14,Sunday,0,1,79,204,283
4817,Summer,July,15,Sunday,0,1,68,170,238
4818,Summer,July,16,Sunday,0,1,62,187,249
4819,Summer,July,17,Sunday,0,1,75,174,249
4820,Summer,July,18,Sunday,0,1,67,176,243
4821,Summer,July,19,Sunday,0,1,70,170,240
4822,Summer,July,20,Sunday,0,1,52,143,195
4823,Summer,July,21,Sunday,0,1,42,111,153
4824,Summer,July,22,Sunday,0,1,23,75,98
4825,Summer,July,23,Sunday,0,2,13,37,50
4826,Summer,July,0,Monday,1,2,17,17,34
4827,Summer,July,1,Monday,1,2,4,8,12
4828,Summer,July,2,Monday,1,2,3,3,6
4829,Summer,July,3,Monday,1,1,2,2,4
4830,Summer,July,4,Monday,1,1,0,6,6
4831,Summer,July,5,Monday,1,1,2,22,24
4832,Summer,July,6,Monday,1,2,7,100,107
4833,Summer,July,7,Monday,1,2,20,257,277
4834,Summer,July,8,Monday,1,2,34,353,387
4835,Summer,July,9,Monday,1,1,11,124,135
4836,Summer,July,10,Monday,1,1,30,54,84
4837,Summer,July,11,Monday,1,2,24,83,107
4838,Summer,July,12,Monday,1,2,17,50,67
4839,Summer,July,13,Monday,1,2,14,64,78
4840,Summer,July,14,Monday,1,2,28,62,90
4841,Summer,July,15,Monday,1,1,16,96,112
4842,Summer,July,16,Monday,1,1,37,161,198
4843,Summer,July,17,Monday,1,1,48,437,485
4844,Summer,July,18,Monday,1,1,60,473,533
4845,Summer,July,19,Monday,1,1,62,324,386
4846,Summer,July,20,Monday,1,1,55,247,302
4847,Summer,July,21,Monday,1,1,41,153,194
4848,Summer,July,22,Monday,1,1,13,112,125
4849,Summer,July,23,Monday,1,1,23,64,87
4850,Summer,July,0,Tuesday,1,1,8,20,28
4851,Summer,July,1,Tuesday,1,1,6,6,12
4852,Summer,July,2,Tuesday,1,1,1,6,7
4853,Summer,July,3,Tuesday,1,1,2,2,4
4854,Summer,July,4,Tuesday,1,1,0,6,6
4855,Summer,July,5,Tuesday,1,1,3,24,27
4856,Summer,July,6,Tuesday,1,1,2,108,110
4857,Summer,July,7,Tuesday,1,1,30,288,318
4858,Summer,July,8,Tuesday,1,1,32,392,424
4859,Summer,July,9,Tuesday,1,1,25,162,187
4860,Summer,July,10,Tuesday,1,1,42,96,138
4861,Summer,July,11,Tuesday,1,1,49,102,151
4862,Summer,July,12,Tuesday,1,1,25,122,147
4863,Summer,July,13,Tuesday,1,1,43,139,182
4864,Summer,July,14,Tuesday,1,1,46,101,147
4865,Summer,July,15,Tuesday,1,1,49,114,163
4866,Summer,July,16,Tuesday,1,1,41,213,254
4867,Summer,July,17,Tuesday,1,1,72,465,537
4868,Summer,July,18,Tuesday,1,1,68,478,546
4869,Summer,July,19,Tuesday,1,1,69,329,398
4870,Summer,July,20,Tuesday,1,1,47,243,290
4871,Summer,July,21,Tuesday,1,1,45,222,267
4872,Summer,July,22,Tuesday,1,1,27,131,158
4873,Summer,July,23,Tuesday,1,1,18,71,89
4874,Summer,July,0,Wednesday,1,2,19,26,45
4875,Summer,July,1,Wednesday,1,1,1,9,10
4876,Summer,July,2,Wednesday,1,1,1,5,6
4877,Summer,July,3,Wednesday,1,1,0,4,4
4878,Summer,July,4,Wednesday,1,1,1,3,4
4879,Summer,July,5,Wednesday,1,1,0,18,18
4880,Summer,July,6,Wednesday,1,1,4,119,123
4881,Summer,July,7,Wednesday,1,1,34,313,347
4882,Summer,July,8,Wednesday,1,1,28,405,433
4883,Summer,July,9,Wednesday,1,1,27,189,216
4884,Summer,July,10,Wednesday,1,1,32,82,114
4885,Summer,July,11,Wednesday,1,1,42,94,136
4886,Summer,July,12,Wednesday,1,1,37,132,169
4887,Summer,July,13,Wednesday,1,1,29,151,180
4888,Summer,July,14,Wednesday,1,1,20,107,127
4889,Summer,July,15,Wednesday,1,1,37,103,140
4890,Summer,July,16,Wednesday,1,1,40,228,268
4891,Summer,July,17,Wednesday,1,1,81,491,572
4892,Summer,July,18,Wednesday,1,1,78,463,541
4893,Summer,July,19,Wednesday,1,1,87,288,375
4894,Summer,July,20,Wednesday,1,1,55,239,294
4895,Summer,July,21,Wednesday,1,1,49,196,245
4896,Summer,July,22,Wednesday,1,1,37,143,180
4897,Summer,July,23,Wednesday,1,1,16,93,109
4898,Summer,July,0,Thursday,1,1,14,31,45
4899,Summer,July,1,Thursday,1,1,3,26,29
4900,Summer,July,2,Thursday,1,1,2,5,7
4901,Summer,July,3,Thursday,1,1,0,5,5
4902,Summer,July,4,Thursday,1,1,0,6,6
4903,Summer,July,5,Thursday,1,1,1,26,27
4904,Summer,July,6,Thursday,1,1,6,110,116
4905,Summer,July,7,Thursday,1,1,27,278,305
4906,Summer,July,8,Thursday,1,1,47,409,456
4907,Summer,July,9,Thursday,1,1,21,189,210
4908,Summer,July,10,Thursday,1,1,30,86,116
4909,Summer,July,11,Thursday,1,1,41,113,154
4910,Summer,July,12,Thursday,1,1,35,151,186
4911,Summer,July,13,Thursday,1,1,26,126,152
4912,Summer,July,14,Thursday,1,2,27,111,138
4913,Summer,July,15,Thursday,1,1,22,124,146
4914,Summer,July,16,Thursday,1,1,42,214,256
4915,Summer,July,17,Thursday,1,1,45,423,468
4916,Summer,July,18,Thursday,1,1,55,428,483
4917,Summer,July,19,Thursday,1,1,37,285,322
4918,Summer,July,20,Thursday,1,1,41,229,270
4919,Summer,July,21,Thursday,1,1,31,165,196
4920,Summer,July,22,Thursday,1,1,25,149,174
4921,Summer,July,23,Thursday,1,1,28,95,123
4922,Summer,July,0,Friday,1,1,12,45,57
4923,Summer,July,1,Friday,1,1,12,22,34
4924,Summer,July,2,Friday,1,1,3,10,13
4925,Summer,July,3,Friday,1,1,2,9,11
4926,Summer,July,4,Friday,1,1,2,4,6
4927,Summer,July,5,Friday,1,1,4,23,27
4928,Summer,July,6,Friday,1,2,7,83,90
4929,Summer,July,7,Friday,1,2,26,228,254
4930,Summer,July,8,Friday,1,2,30,354,384
4931,Summer,July,9,Friday,1,1,28,151,179
4932,Summer,July,10,Friday,1,1,37,69,106
4933,Summer,July,11,Friday,1,1,43,118,161
4934,Summer,July,12,Friday,1,1,40,95,135
4935,Summer,July,13,Friday,1,1,42,114,156
4936,Summer,July,14,Friday,1,1,34,114,148
4937,Summer,July,15,Friday,1,1,40,129,169
4938,Summer,July,16,Friday,1,1,35,198,233
4939,Summer,July,17,Friday,1,1,47,374,421
4940,Summer,July,18,Friday,1,1,49,313,362
4941,Summer,July,19,Friday,1,1,22,219,241
4942,Summer,July,20,Friday,1,1,53,153,206
4943,Summer,July,21,Friday,1,1,29,134,163
4944,Summer,July,22,Friday,1,1,47,127,174
4945,Summer,July,23,Friday,1,1,26,90,116
4946,Summer,July,0,Saturday,0,1,60,73,133
4947,Summer,July,1,Saturday,0,1,15,75,90
4948,Summer,July,2,Saturday,0,1,11,31,42
4949,Summer,July,3,Saturday,0,1,18,25,43
4950,Summer,July,4,Saturday,0,1,4,6,10
4951,Summer,July,5,Saturday,0,1,4,9,13
4952,Summer,July,6,Saturday,0,1,6,18,24
4953,Summer,July,7,Saturday,0,1,3,39,42
4954,Summer,July,8,Saturday,0,1,27,87,114
4955,Summer,July,9,Saturday,0,1,49,125,174
4956,Summer,July,10,Saturday,0,1,79,182,261
4957,Summer,July,11,Saturday,0,1,111,206,317
4958,Summer,July,12,Saturday,0,1,111,230,341
4959,Summer,July,13,Saturday,0,1,125,183,308
4960,Summer,July,14,Saturday,0,1,112,193,305
4961,Summer,July,15,Saturday,0,1,113,189,302
4962,Summer,July,16,Saturday,0,1,126,176,302
4963,Summer,July,17,Saturday,0,1,93,209,302
4964,Summer,July,18,Saturday,0,1,92,207,299
4965,Summer,July,19,Saturday,0,1,101,155,256
4966,Summer,July,20,Saturday,0,1,74,132,206
4967,Summer,July,21,Saturday,0,1,82,123,205
4968,Summer,July,22,Saturday,0,1,80,129,209
4969,Summer,July,23,Saturday,0,1,63,114,177
4970,Summer,July,0,Sunday,0,1,33,80,113
4971,Summer,July,1,Sunday,0,1,8,71,79
4972,Summer,July,2,Sunday,0,1,19,48,67
4973,Summer,July,3,Sunday,0,1,24,26,50
4974,Summer,July,4,Sunday,0,1,6,7,13
4975,Summer,July,5,Sunday,0,1,4,4,8
4976,Summer,July,6,Sunday,0,1,5,8,13
4977,Summer,July,7,Sunday,0,1,19,26,45
4978,Summer,July,8,Sunday,0,1,54,88,142
4979,Summer,July,9,Sunday,0,1,55,128,183
4980,Summer,July,10,Sunday,0,1,91,163,254
4981,Summer,July,11,Sunday,0,1,112,163,275
4982,Summer,July,12,Sunday,0,1,146,192,338
4983,Summer,July,13,Sunday,0,1,142,152,294
4984,Summer,July,14,Sunday,0,1,130,196,326
4985,Summer,July,15,Sunday,0,1,109,184,293
4986,Summer,July,16,Sunday,0,1,98,208,306
4987,Summer,July,17,Sunday,0,1,114,206,320
4988,Summer,July,18,Sunday,0,1,91,213,304
4989,Summer,July,19,Sunday,0,1,87,187,274
4990,Summer,July,20,Sunday,0,1,70,205,275
4991,Summer,July,21,Sunday,0,1,68,96,164
4992,Summer,July,22,Sunday,0,1,25,71,96
4993,Summer,July,23,Sunday,0,1,14,56,70
4994,Summer,August,0,Monday,1,1,7,22,29
4995,Summer,August,1,Monday,1,1,5,12,17
4996,Summer,August,2,Monday,1,1,4,7,11
4997,Summer,August,3,Monday,1,1,0,4,4
4998,Summer,August,4,Monday,1,1,2,2,4
4999,Summer,August,5,Monday,1,1,2,24,26
5000,Summer,August,6,Monday,1,1,3,97,100
5001,Summer,August,7,Monday,1,1,24,258,282
5002,Summer,August,8,Monday,1,1,35,347,382
5003,Summer,August,9,Monday,1,1,27,139,166
5004,Summer,August,10,Monday,1,1,27,70,97
5005,Summer,August,11,Monday,1,1,53,66,119
5006,Summer,August,12,Monday,1,1,53,115,168
5007,Summer,August,13,Monday,1,1,38,112,150
5008,Summer,August,14,Monday,1,1,37,86,123
5009,Summer,August,15,Monday,1,1,52,77,129
5010,Summer,August,16,Monday,1,1,34,197,231
5011,Summer,August,17,Monday,1,1,69,445,514
5012,Summer,August,18,Monday,1,1,68,475,543
5013,Summer,August,19,Monday,1,1,63,350,413
5014,Summer,August,20,Monday,1,1,49,256,305
5015,Summer,August,21,Monday,1,1,42,178,220
5016,Summer,August,22,Monday,1,1,21,116,137
5017,Summer,August,23,Monday,1,1,14,82,96
5018,Summer,August,0,Tuesday,1,1,11,18,29
5019,Summer,August,1,Tuesday,1,1,4,8,12
5020,Summer,August,2,Tuesday,1,1,2,6,8
5021,Summer,August,3,Tuesday,1,1,0,5,5
5022,Summer,August,4,Tuesday,1,1,0,10,10
5023,Summer,August,5,Tuesday,1,1,4,17,21
5024,Summer,August,6,Tuesday,1,1,12,105,117
5025,Summer,August,7,Tuesday,1,1,15,320,335
5026,Summer,August,8,Tuesday,1,1,37,398,435
5027,Summer,August,9,Tuesday,1,1,31,182,213
5028,Summer,August,10,Tuesday,1,1,50,90,140
5029,Summer,August,11,Tuesday,1,1,32,96,128
5030,Summer,August,12,Tuesday,1,1,45,112,157
5031,Summer,August,13,Tuesday,1,1,50,153,203
5032,Summer,August,14,Tuesday,1,1,45,114,159
5033,Summer,August,15,Tuesday,1,1,48,120,168
5034,Summer,August,16,Tuesday,1,1,58,216,274
5035,Summer,August,17,Tuesday,1,2,63,493,556
5036,Summer,August,18,Tuesday,1,2,65,491,556
5037,Summer,August,19,Tuesday,1,2,85,369,454
5038,Summer,August,20,Tuesday,1,2,40,248,288
5039,Summer,August,21,Tuesday,1,1,53,201,254
5040,Summer,August,22,Tuesday,1,2,22,169,191
5041,Summer,August,23,Tuesday,1,2,29,103,132
5042,Summer,August,0,Wednesday,1,2,11,32,43
5043,Summer,August,1,Wednesday,1,2,7,9,16
5044,Summer,August,2,Wednesday,1,2,2,9,11
5045,Summer,August,3,Wednesday,1,2,0,4,4
5046,Summer,August,4,Wednesday,1,2,0,7,7
5047,Summer,August,5,Wednesday,1,2,2,22,24
5048,Summer,August,6,Wednesday,1,3,9,101,110
5049,Summer,August,7,Wednesday,1,2,19,252,271
5050,Summer,August,8,Wednesday,1,2,29,408,437
5051,Summer,August,9,Wednesday,1,2,23,172,195
5052,Summer,August,10,Wednesday,1,3,9,59,68
5053,Summer,August,11,Wednesday,1,2,29,93,122
5054,Summer,August,12,Wednesday,1,3,19,142,161
5055,Summer,August,13,Wednesday,1,2,37,107,144
5056,Summer,August,14,Wednesday,1,2,43,104,147
5057,Summer,August,15,Wednesday,1,2,31,87,118
5058,Summer,August,16,Wednesday,1,3,21,129,150
5059,Summer,August,17,Wednesday,1,2,47,378,425
5060,Summer,August,18,Wednesday,1,3,49,443,492
5061,Summer,August,19,Wednesday,1,3,51,270,321
5062,Summer,August,20,Wednesday,1,3,7,80,87
5063,Summer,August,21,Wednesday,1,2,7,81,88
5064,Summer,August,22,Wednesday,1,3,11,66,77
5065,Summer,August,23,Wednesday,1,2,4,52,56
5066,Summer,August,0,Thursday,1,2,2,15,17
5067,Summer,August,1,Thursday,1,2,3,14,17
5068,Summer,August,2,Thursday,1,2,2,5,7
5069,Summer,August,3,Thursday,1,3,0,3,3
5070,Summer,August,4,Thursday,1,2,0,7,7
5071,Summer,August,5,Thursday,1,2,3,17,20
5072,Summer,August,6,Thursday,1,2,7,90,97
5073,Summer,August,7,Thursday,1,2,11,271,282
5074,Summer,August,8,Thursday,1,2,29,369,398
5075,Summer,August,9,Thursday,1,1,25,162,187
5076,Summer,August,10,Thursday,1,1,24,89,113
5077,Summer,August,11,Thursday,1,2,37,112,149
5078,Summer,August,12,Thursday,1,2,53,152,205
5079,Summer,August,13,Thursday,1,1,63,142,205
5080,Summer,August,14,Thursday,1,1,53,114,167
5081,Summer,August,15,Thursday,1,1,50,115,165
5082,Summer,August,16,Thursday,1,1,70,220,290
5083,Summer,August,17,Thursday,1,1,91,464,555
5084,Summer,August,18,Thursday,1,1,88,435,523
5085,Summer,August,19,Thursday,1,1,65,301,366
5086,Summer,August,20,Thursday,1,2,41,245,286
5087,Summer,August,21,Thursday,1,2,25,186,211
5088,Summer,August,22,Thursday,1,1,33,141,174
5089,Summer,August,23,Thursday,1,1,24,108,132
5090,Summer,August,0,Friday,1,1,13,41,54
5091,Summer,August,1,Friday,1,1,3,16,19
5092,Summer,August,2,Friday,1,1,5,14,19
5093,Summer,August,3,Friday,1,1,0,6,6
5094,Summer,August,4,Friday,1,1,1,6,7
5095,Summer,August,5,Friday,1,1,0,16,16
5096,Summer,August,6,Friday,1,1,7,94,101
5097,Summer,August,7,Friday,1,1,23,247,270
5098,Summer,August,8,Friday,1,1,39,415,454
5099,Summer,August,9,Friday,1,1,43,183,226
5100,Summer,August,10,Friday,1,1,50,113,163
5101,Summer,August,11,Friday,1,2,44,103,147
5102,Summer,August,12,Friday,1,1,57,159,216
5103,Summer,August,13,Friday,1,1,40,164,204
5104,Summer,August,14,Friday,1,2,81,164,245
5105,Summer,August,15,Friday,1,1,50,160,210
5106,Summer,August,16,Friday,1,1,76,254,330
5107,Summer,August,17,Friday,1,1,84,466,550
5108,Summer,August,18,Friday,1,1,105,361,466
5109,Summer,August,19,Friday,1,1,90,282,372
5110,Summer,August,20,Friday,1,1,70,221,291
5111,Summer,August,21,Friday,1,1,54,119,173
5112,Summer,August,22,Friday,1,1,51,137,188
5113,Summer,August,23,Friday,1,1,37,102,139
5114,Summer,August,0,Saturday,0,1,29,104,133
5115,Summer,August,1,Saturday,0,1,17,50,67
5116,Summer,August,2,Saturday,0,1,14,39,53
5117,Summer,August,3,Saturday,0,2,14,28,42
5118,Summer,August,4,Saturday,0,2,5,5,10
5119,Summer,August,5,Saturday,0,1,2,4,6
5120,Summer,August,6,Saturday,0,1,5,22,27
5121,Summer,August,7,Saturday,0,1,14,49,63
5122,Summer,August,8,Saturday,0,1,27,94,121
5123,Summer,August,9,Saturday,0,1,60,155,215
5124,Summer,August,10,Saturday,0,2,91,199,290
5125,Summer,August,11,Saturday,0,1,138,211,349
5126,Summer,August,12,Saturday,0,1,130,252,382
5127,Summer,August,13,Saturday,0,2,176,265,441
5128,Summer,August,14,Saturday,0,1,176,204,380
5129,Summer,August,15,Saturday,0,2,130,232,362
5130,Summer,August,16,Saturday,0,3,155,188,343
5131,Summer,August,17,Saturday,0,3,61,88,149
5132,Summer,August,18,Saturday,0,2,81,130,211
5133,Summer,August,19,Saturday,0,3,57,114,171
5134,Summer,August,20,Saturday,0,3,58,79,137
5135,Summer,August,21,Saturday,0,2,28,86,114
5136,Summer,August,22,Saturday,0,2,24,96,120
5137,Summer,August,23,Saturday,0,3,29,79,108
5138,Summer,August,0,Sunday,0,2,14,66,80
5139,Summer,August,1,Sunday,0,2,10,63,73
5140,Summer,August,2,Sunday,0,2,18,48,66
5141,Summer,August,3,Sunday,0,2,9,23,32
5142,Summer,August,4,Sunday,0,1,1,5,6
5143,Summer,August,5,Sunday,0,1,1,4,5
5144,Summer,August,6,Sunday,0,1,3,10,13
5145,Summer,August,7,Sunday,0,1,11,28,39
5146,Summer,August,8,Sunday,0,1,23,66,89
5147,Summer,August,9,Sunday,0,1,82,102,184
5148,Summer,August,10,Sunday,0,1,88,178,266
5149,Summer,August,11,Sunday,0,1,113,156,269
5150,Summer,August,12,Sunday,0,1,161,209,370
5151,Summer,August,13,Sunday,0,1,118,206,324
5152,Summer,August,14,Sunday,0,1,130,192,322
5153,Summer,August,15,Sunday,0,3,118,208,326
5154,Summer,August,16,Sunday,0,3,74,119,193
5155,Summer,August,17,Sunday,0,3,63,131,194
5156,Summer,August,18,Sunday,0,1,74,155,229
5157,Summer,August,19,Sunday,0,1,68,160,228
5158,Summer,August,20,Sunday,0,1,50,133,183
5159,Summer,August,21,Sunday,0,1,36,100,136
5160,Summer,August,22,Sunday,0,1,21,82,103
5161,Summer,August,23,Sunday,0,1,12,43,55
5162,Summer,August,0,Monday,1,1,13,17,30
5163,Summer,August,1,Monday,1,1,4,8,12
5164,Summer,August,2,Monday,1,1,4,3,7
5165,Summer,August,3,Monday,1,1,1,0,1
5166,Summer,August,4,Monday,1,1,2,8,10
5167,Summer,August,5,Monday,1,1,1,14,15
5168,Summer,August,6,Monday,1,1,8,87,95
5169,Summer,August,7,Monday,1,1,18,249,267
5170,Summer,August,8,Monday,1,1,29,320,349
5171,Summer,August,9,Monday,1,1,37,146,183
5172,Summer,August,10,Monday,1,1,62,62,124
5173,Summer,August,11,Monday,1,1,90,89,179
5174,Summer,August,12,Monday,1,1,48,134,182
5175,Summer,August,13,Monday,1,1,43,108,151
5176,Summer,August,14,Monday,1,1,41,109,150
5177,Summer,August,15,Monday,1,1,40,86,126
5178,Summer,August,16,Monday,1,1,64,218,282
5179,Summer,August,17,Monday,1,1,67,460,527
5180,Summer,August,18,Monday,1,1,64,465,529
5181,Summer,August,19,Monday,1,1,64,352,416
5182,Summer,August,20,Monday,1,1,71,215,286
5183,Summer,August,21,Monday,1,1,30,156,186
5184,Summer,August,22,Monday,1,1,26,121,147
5185,Summer,August,23,Monday,1,1,19,53,72
